# Headline
metreleptin;métréleptine;2937.19;NC0590B2 Ann. L/10;HSC/29;2002;82;186018-45-1;
metribolone;métribolone;2937.29;NC2004B1b Ann. O/6;HSC/53;2014;17;965-93-5;HSC/11 (2937.99)
metynodiol;métynodiol;2937.23;NC2004B1b Ann. O/6;HSC/53;2014;27;23163-42-0;HSC/11 (2937.92)
mevidalen ;mévidalène;2933.49;NC2930Bc Ann. P/25;HSC/69;2022;124;1638667-79-4;
mevociclib;mévociclib;2933.59;NC2803Bc Ann. T/3;HSC/67;2021;121;1816989-16-8;
Mevonlerbart;Mévonlerbart;3002.13;NC3086Bc Ann. O/8;HSC/71;2023;127;2453195-99-6;
mexafylline;mexafylline;2939.59;NC2004B1b Ann. O/6;HSC/53;2014;48;80294-25-3;HSC/11 (2939.50)
mexrenoate potassium;mexrénoate potassique;2937.29;NC2004B1b Ann. O/6;HSC/53;2014;33;43169-54-6;HSC/11 (2937.99)
mezacopride;mézacopride;2933.39;38.100 Ann. Q (No. 534);HSC/11;1993;56;89613-77-4;
mezagitamab;mézagitamab;3002.13;NC2803Bc Ann. T/3;HSC/67;2021;121;2227490-52-8;
mezigdomide;mézigdomide;2933.79;NC2930Bc Ann. P/27;HSC/69;2022;125;2259648-80-9;
mezilamine;mézilamine;2933.59;38.100 Ann. Q (No. 535);HSC/11;1993;36;50335-55-2;
mibampator;mibampator;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;103;375345-95-2;HSC/47 (2935.00)
mibavademab;mibavadémab;3002.13;NC2930Bc Ann. P/25;HSC/69;2022;124;2305770-44-7;
mibefradil;mibéfradil;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;72;116644-53-2;HSC/18 (2933.90)
mibenratide;mibenratide;2934.99;NC2116B1b Ann. R/5;HSC/55;2015;111;1239011-83-6;
mibolerone;mibolérone;2937.29;NC2004B1b Ann. O/6;HSC/53;2014;27;3704-09-4;HSC/11 (2937.99)
micafungin;micafongine;2941.90;NC0730B2 Ann. M/4;HSC/31;2003;84;235114-32-6;
midafotel;midafotel;2933.59;NC0090B2 Ann. M/1 (II);HSC/23;1999;79;117414-74-1;
midaglizole;midaglizole;2933.39;38.100 Ann. Q (No. 537);HSC/11;1993;57;66529-17-7;
midaxifylline;midaxifylline;2939.59;NC2004B1b Ann. O/6;HSC/53;2014;79;151159-23-8;HSC/27 (2939.50)
midazolam;midazolam;2933.91;E.N. Chap. 29 - List I-II (Psychotropic);HSC/25;2000;40;59467-70-8;
midomafetamine;midomafétamine;2932.99;NC2501B1b Ann. M/5;HSC/61;2018;116;42542-10-9;
midostaurin;midostaurine;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;79;120685-11-2;HSC/23 (2934.90)
mifamurtide;mifamurtide;2932.99;NC1178B1c Ann. O/5;HSC/39;2007;95;83461-56-7;
mifepristone;mifépristone;2937.29;NC2004B1b Ann. O/6;HSC/53;2014;54;84371-65-3;HSC/11 (2937.99)
migalastat;migalastat;2933.39;NC1178B1c Ann. O/5;HSC/39;2007;95;108147-54-2;
miglustat;miglustat;2933.39;NC0590B2 Ann. L/15;HSC/29;2002;85;72599-27-0;
milacainide;milacaïnide;2933.39;42.100 Ann. O (VI);HSC/21;1998;77;141725-10-2;
milademetan;miladémétan;2934.99;NC2501B1b Ann. M/6;HSC/61;2018;117;1398568-47-2;
milameline;milaméline;2933.39;42.100 Ann. O (III);HSC/21;1998;74;139886-32-1;
milataxel;milataxel;2932.19;NC0938B2b Ann. O/3 (II);HSC/35;2005;91;393101-41-2;
milategrast;milatégrast;2933.59;NC2803Bc Ann. T/3;HSC/67;2021;121;859217-52-0;
milatuzumab;milatuzumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;98;899796-83-9;HSC/43 (3002.10)
milciclib;milciclib;2933.59;NC1760B1b Ann. N/8;HSC/49;2012;105;802539-81-7;
milfasartan;milfasartan;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;76;148564-47-0;HSC/21 (2934.90)
milipertine;milipertine;2933.59;38.100 Ann. Q (No. 539);HSC/11;1993;20;24360-55-2;
milodistim;milodistim;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;74;137463-76-4;HSC/21 (3002.10)
Milpocitide;Milpocitide;2934.99;NC3086Bc Ann. O/8;HSC/71;2023;127;2643306-81-2;
miltefosine;miltéfosine;2923.90;38.100 Ann. Q (No. 540);HSC/11;1993;61;58066-85-6;
milveterol;milvétérol;2924.29;NC1310B1b Ann. N/4;HSC/41;2008;97;652990-07-3;
milvexian;milvexian;2933.79 ;NC2803Bc Ann. T/7;HSC/67;2021;123;1802425-99-5;
mimopezil;mimopézil;2933.79;NC1443B1b Ann. P/6;HSC/43;2009;99;180694-97-7;
minalrestat;minalrestat;2925.19;42.100 Ann. O (V);HSC/21;1998;76;129688-50-2;
mindodilol;mindodilol;2933.39;38.100 Ann. Q (No. 541);HSC/11;1993;52;70260-53-6;
mindoperone;mindopérone;2933.39;38.100 Ann. Q (No. 542);HSC/11;1993;38;52157-83-2;
minepentate;minépentate;2922.19;40.260 Ann. L/2 (No. 93);HSC/17;1996;18;13877-99-1;
minesapride;minésapride;2934.99;NC2501B1b Ann. M/6;HSC/61;2018;117;1184662-54-1;
minocycline;minocycline;2941.30;38.100 Ann. Q (No. 543);HSC/11;1993;14;10118-90-8;
minodronic acid;acide minodronique;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;78;127657-42-5;HSC/22 (2933.90)
minolteparin sodium;minoltéparine sodique;3001.90;NC1553B1b Ann. O/5;HSC/45;2010;73;9041-08-1;
minopafant;minopafant;2933.39;NC0090B2 Ann. M/5;HSC/23;1999;80;128420-61-1;
minretumomab;minrétumomab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;80;195189-17-4;HSC/23 (3002.10)
minzasolmin;minzasolmine;2934.10;NC3086Bc Ann. O/7;HSC/71;2023;126;1802518-92-8;
mipasetamab;mipasétamab;3002.13 ;NC2803Bc Ann. T/7;HSC/67;2021;123;2361055-48-1;
mipasetamab uzoptirine;mipasétamab uzoptirine;3002.13 ;NC2803Bc Ann. T/7;HSC/67;2021;123;2304799-73-1;
mipeginterferon alfa-2b;mipèginterféron alfa-2b;3002.13;NC2373B1b Ann. O/6;HSC/59;2017;114;1619970-39-6;
mipetresgene autoleucel;mipetresgène autoleucel;3002.51;NC2803Bc Ann. T/3;HSC/67;2021;121;no mention;
mipicoledine;mipicolédine;2933.39;NC2930Bc Ann. P/25;HSC/69;2022;124;942149-56-6;
mipitroban;mipitroban;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;73;136122-46-8;HSC/18 (2933.90)
mipomersen;mipomersen;2934.99;NC1443B1b Ann. P/6;HSC/43;2009;99;1000120-98-8;
miproxifene;miproxifène;2922.19;42.100 Ann. O (III);HSC/21;1998;74;129612-87-9;
mipsagargin;mipsagargine;2932.20;NC2116B1b Ann. R/4;HSC/55;2015;110;1245732-48-2;
miptenalimab;mipténalimab;3002.13 ;NC2803Bc Ann. T/6;HSC/67;2021;122;2249882-55-9;
mirabegron;mirabégron;2934.10;NC1443B1b Ann. P/5;HSC/43;2009;98;223673-61-8;
miralimogene ensolisbac;miralimogène ensolisbac;3002.49;NC2930Bc Ann. P/33;HSC/69;2022;117;no mention;HSC/61 (3002.90)
miransertib;miransertib;2933.39;NC2501B1b Ann. M/5;HSC/61;2018;116;1313881-70-7;
miravirsen;miravirsen;2934.99;NC1604B1b Ann. N/5;HSC/46;2010;101;1072874-90-8;
mirdametinib;mirdamétinib;2928.00 ;NC2803Bc Ann. T/6;HSC/67;2021;122;391210-10-9;
miricorilant;miricorilant;2933.59;NC2626B1b Ann. O/6;HSC/63;2019;119;1400902-13-7;
miridesap ;miridésap;2933.99;NC2373B1b Ann. O/7;HSC/59;2017;115;224624-80-0;
mirikizumab;mirikizumab;3002.13;NC2501B1b Ann. M/6;HSC/61;2018;117;1884201-71-1;
miriplatin;miriplatine;2843.90;NC0590B2 Ann. L/15;HSC/29;2002;85;141977-79-9;
mirisetron;mirisétron;2939.79;NC2116B1b Ann. S/1;HSC/55;2015;72;135905-89-4;HSC/18 (2939.90)    HSC/53 (2939.99)
mirococept;mirococept;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;91;507453-82-9;HSC/47 (3002.10)
mirodenafil;mirodénafil;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;95;862189-95-5;HSC/39 (2935.00)
mirogabalin;mirogabaline;2922.49;NC2004B1b Ann. O/5;HSC/53;2014;109;1138245-13-2;
miromavimab;miromavimab;3002.13 ;NC2803Bc Ann. T/6;HSC/67;2021;122;2247163-73-9;
mirostipen;mirostipen;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;85;244130-01-6;HSC/31 (3002.10)
mirtazapine;mirtazapine;2933.59;38.100 Ann. Q (No. 544);HSC/11;1993;61;61337-67-5;
mirvetuximab;mirvétuximab;3002.13;NC2373B1b Ann. O/6;HSC/59;2017;114;1453084-36-0;
mirvetuximab soravtansine;mirvétuximab soravtansine;3002.13;NC2237B1b Ann. T/11;HSC/57;2016;113;1453084-37-1;HSC/57 (3002.10) (S/9)
mirzotamab;mirzotamab;3002.13;NC2803Bc Ann. T/3;HSC/67;2021;121;2229859-11-2;
mirzotamab clezutoclax;mirzotamab clezutoclax;3002.13;NC2803Bc Ann. T/3;HSC/67;2021;121;2229859-12-3;
Misetionamide;Misétionamide;2934.99;NC3086Bc Ann. O/8;HSC/71;2023;127;856785-75-6;
mitapivat;mitapivat;2935.90;NC2501B1b Ann. M/5;HSC/61;2018;116;1260075-17-9;
mitazalimab;mitazalimab;3002.13;NC2626B1b Ann. O/5;HSC/63;2019;119;2055640-86-1;(List 118 vanalimab)
mitemcinal;mitemcinal;2932.20;NC2004B1b Ann. O/6;HSC/53;2014;86;154738-42-8;HSC/31 (2932.29)
mitiglinide;mitiglinide;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;78;145375-43-5;HSC/22 (2933.90)
mitiperstat;mitiperstat;2933.59;NC3086Bc Ann. O/7;HSC/71;2023;126;1933460-19-5;
mitomalcin;mitomalcine;2941.90;38.100 Ann. Q (No. 545);HSC/11;1993;19;11043-99-5;
mitomycin;mitomycine;2941.90;38.100 Ann. Q (No. 546);HSC/11;1993;26;50-07-7;
mitoquidone;mitoquidone;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;54;91753-07-0;HSC/11 (2933.90)
mitratapide;mitratapide;2934.99;NC0845B2 Ann. M/2;HSC/33;2004;90;179602-65-4;
mitumomab;mitumomab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;82;216503-58-1;HSC/27 (3002.10)
mivavotinib;mivavotinib;2933.79;NC2626B1b Ann. O/6;HSC/63;2019;119;1312691-33-0;
mivebresib ;mivébrésib;2935.90;NC2373B1b Ann. O/7;HSC/59;2017;115;1445993-26-9;
mivobulin;mivobuline;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;77;122332-18-7;HSC/21 (2933.90)
mivorilaner ;mivorilaner;2934.99;NC2930Bc Ann. P/27;HSC/69;2022;125;1414642-93-5;
mivotilate;mivotilate;2934.10;NC0090B2 Ann. M/5;HSC/23;1999;80;130112-42-4;
Mizacorat;Mizacorat;2933.79;NC3086Bc Ann. O/8;HSC/71;2023;127;1893415-00-3;
mizagliflozin;mizagliflozine;2940.00;NC2373B1b Ann. O/6;HSC/59;2017;114;666843-10-3;
mobenakin;mobénakine;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;72;124146-64-1;HSC/18 (3002.10)
mobocertinib;mobocertinib;2933.59;NC2803Bc Ann. T/3;HSC/67;2021;121;1847461-43-1;
mocemestrocel;mocémestrocel;3002.51;NC2803Bc Ann. T/2;HSC/67;2021;120;no mention;
mocetinostat;mocétinostat;2933.59;NC1604B1b Ann. N/5;HSC/46;2010;101;726169-73-9;
mocimycin;mocimycine;2941.90;38.100 Ann. Q (No. 548);HSC/11;1993;28;50935-71-2;
mocravimod;mocravimod;2930.90;NC2501B1b Ann. M/5;HSC/61;2018;116;509092-16-4;
modakafusp alfa;modakafusp alfa;3002.13 ;NC2803Bc Ann. T/6;HSC/67;2021;122;2254522-19-3;
modaline;modaline;2933.39;38.100 Ann. Q (No. 549);HSC/11;1993;15;2856-74-8;
modimelanotide;modimélanotide;2937.19;NC2116B1b Ann. R/5;HSC/55;2015;111;926277-68-1;
modithromycin;modithromycine;2941.90;NC1649B3b Ann. R/12;HSC/47;2011;101;736992-12-4;
modoflaner;modoflaner;2933.39 ;NC2803Bc Ann. T/7;HSC/67;2021;123;1331922-53-2;
modotuximab;modotuximab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;110;1310460-86-6;HSC/51 (3002.10)
mofarotene;mofarotène;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;70;125533-88-2;HSC/18 (2934.90)
mofebutazone;mofébutazone;2933.19;38.100 Ann. Q (No. 550);HSC/11;1993;15;2210-63-1;
mogamulizumab;mogamulizumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;104;1159266-37-1;HSC/49 (3002.10)
molibresib;molibrésib;2933.99;NC2501B1b Ann. M/5;HSC/61;2018;116;1260907-17-2;
molidustat;molidustat;2934.99;NC2004B1b Ann. O/4;HSC/53;2014;108;1154028-82-6;
molnupiravir;molnupiravir;2934.99 ;NC2803Bc Ann. T/11;HSC/67;2021;124 COVID-19;2492423-29-5;
momelotinib;momelotinib;2934.99;NC1874B1b Ann. O/2;HSC/51;2013;107;1056634-68-4;
mometasone;mométasone;2937.22;38.100 Ann. Q (No. 551);HSC/11;1993;56;105102-22-5;
monalizumab;monalizumab;3002.13;NC2237B1b Ann. T/11;HSC/57;2016;113;1228763-95-8;HSC/57 (3002.10) (S/9)
monepantel;monépantel;2930.90;NC1443B1b Ann. P/5;HSC/43;2009;98;887148-69-8;
mongersen;mongersen;2934.99;NC2116B1b Ann. R/5;HSC/55;2015;111;1443994-46-4;
monoethanolamine oleate;oléate de monoéthanolamine;2922.11;38.100 Ann. Q (No. 552);HSC/11;1993;1;2272-11-9;
monomethyl fumarate;fumarate de monométhyle;2917.19;NC2803Bc Ann. T/3;HSC/67;2021;121;2756-87-8;
monophosphothiamine;monophosphothiamine;2936.22;38.100 Ann. Q (No. 553);HSC/11;1993;8;532-40-1;
monteplase;montéplase;3507.90;"40.600 Ann. D, par. 6";HSC/18;1996;71;156616-23-8;
moprolol;moprolol;2922.19;40.260 Ann. L/2 (No. 94);HSC/17;1996;36;5741-22-0;
moracizine;moracizine;2934.30;38.100 Ann. Q (No. 554);HSC/11;1993;25;31883-05-3;
moroctocog alfa;moroctocog alfa;3002.12;NC2116B1b Ann. S/2;HSC/55;2015;72;no mention;HSC/18 (3002.10)
morolimumab;morolimumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;79;202833-07-6;HSC/23 (3002.10)
morpheridine;morphéridine;2934.99;E.N. Chap. 29 - List I-I (Narcotic drugs);HSC/25;2000;6;469-81-8;
morphine glucuronide;glucuroconjugué de morphine;2939.19;NC1059B2b Ann. O/4;HSC/37;2006;92;20290-10-2;
morponidazole;morponidazole;2934.99;NC2930Bc Ann. P/27;HSC/69;2022;125;92478-27-8;
mosedipimod;mosédipimod;2916.15;NC2626B1b Ann. O/5;HSC/63;2019;118;221139-79-3;
mosliciguat;mosliciguat;2933.49 ;NC2803Bc Ann. T/7;HSC/67;2021;123;2231749-54-3;
mosunetuzumab;mosunétuzumab;3002.13;NC2501B1b Ann. M/6;HSC/61;2018;117;1905409-39-3;
motacabtagene lurevgedleucel ;motacabtagène lurévgedleucel;3002.51;NC2930Bc Ann. P/27;HSC/69;2022;125;no mention;
motavizumab;motavizumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;95;677010-34-3;HSC/39 (3002.10)
motesanib;motésanib;2933.39;NC1310B1b Ann. N/4;HSC/41;2008;97;453562-69-1;
motexafin;motéxafine;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;82;189752-49-6;HSC/27 (2933.90)
motixafortide;motixafortide;2934.99;NC2803Bc Ann. T/2;HSC/67;2021;120;664334-36-5;
motolimod;motolimod;2933.99;NC2237B1b Ann. S/8;HSC/57;2016;112;926927-61-9;
motugivatrep;motugivatrep;2932.99;NC3086Bc Ann. O/7;HSC/71;2023;126;920332-28-1;
movronersen ;movronersen;2934.99;NC2930Bc Ann. P/27;HSC/69;2022;125;2411937-33-0;
moxestrol;moxestrol;2937.23;NC2004B1b Ann. O/6;HSC/53;2014;24;34816-55-2;HSC/11 (2937.92)
moxetumomab pasudotox;moxétumomab pasudotox;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;102;1020748-57-5;HSC/46 (3002.10)
moxidectin;moxidectine;2932.20;NC2004B1b Ann. O/6;HSC/53;2014;64;113507-06-5;HSC/13 (2932.29)
moxifloxacin;moxifloxacine;2933.49;NC2004B1b Ann. O/6;HSC/53;2014;78;151096-09-2;HSC/22 (2933.40)
moxilubant;moxilubant;2925.29;NC2004B1b Ann. O/6;HSC/53;2014;78;146978-48-5;HSC/22 (2925.20)
moxisylyte;moxisylyte;2922.19;40.260 Ann. L/2 (No. 95);HSC/17;1996;14;54-32-0;
mozafancogene autotemcel ;mozafancogène autotemcel;3002.51;NC2930Bc Ann. P/27;HSC/69;2022;125;no mention;
mozavaptan;mozavaptan;2933.99;NC0845B2 Ann. M/1 (II);HSC/33;2004;87;137975-06-5;
mozenavir;mozénavir;2933.99;NC0590B2 Ann. L/15;HSC/29;2002;84;174391-92-5;
mubritinib;mubritinib;2934.99;NC0938B2b Ann. O/3 (I);HSC/35;2005;90;366017-09-6;
mufemilast;mufémilast;2934.99;NC3086Bc Ann. O/7;HSC/71;2023;126;1255909-03-5;
mulnitorsen;mulnitorsen;2934.99;NC3086Bc Ann. O/7;HSC/71;2023;126;2576358-63-7;
mupadolimab ;mupadolimab;3002.13;NC2930Bc Ann. P/27;HSC/69;2022;125;2451856-97-4;
muplestim;muplestim;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;72;148641-02-5;HSC/18 (3002.10)
murabutide;murabutide;2932.99;NC2004B1b Ann. O/6;HSC/53;2014;49;74817-61-1;HSC/11 (2932.90)
muraglitazar;muraglitazar;2934.99;NC0938B2b Ann. O/3 (I);HSC/35;2005;90;331741-94-7;
mureletecan;murélétécan;2939.79;NC2116B1b Ann. S/1;HSC/55;2015;85;246527-99-1;HSC/46 (2939.99)
murepavadin;murépavadine;2933.79;NC2237B1b Ann. S/9;HSC/57;2016;113;944252-63-5;
murizatoclax;murizatoclax;2934.99 ;NC2803Bc Ann. T/6;HSC/67;2021;122;2245848-05-7;
murlentamab;murlentamab;3002.13;NC2626B1b Ann. O/6;HSC/63;2019;119;2058047-65-5;
murodermin;murodermine;2937.19;NC2004B1b Ann. O/6;HSC/53;2014;63;54017-73-1;HSC/11 (2939.99)
mycophenolic acid;acide mycophénolique;2941.90;38.100 Ann. Q (No. 559);HSC/11;1993;24;24280-93-1;
myrophine;myrophine;2939.19;E.N. Chap. 29 - List I-I (Narcotic drugs);HSC/25;2000;5;467-18-5;
nabilone;nabilone;2932.99;NC2004B1b Ann. O/6;HSC/53;2014;49;51022-71-0;HSC/11 (2932.90)
nacartocin;nacartocine;2937.19;NC2004B1b Ann. O/6;HSC/53;2014;51;77727-10-7;HSC/11 (2937.99)
nacolomab tafenatox;nacolomab tafénatox;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;71;150631-27-9;HSC/18 (3002.10)
nacubactam ;nacubactam;2933.39;NC2373B1b Ann. O/7;HSC/59;2017;115;1452458-86-4;
nadecnemab;nadecnémab;3002.13;NC2930Bc Ann. P/25;HSC/69;2022;124;2377679-19-9;
nadofaragene firadenovec;nadofaragène firadénovec;3002.49;NC2930Bc Ann. P/33;HSC/69;2022;117;1823059-12-6;HSC/61 (3002.90)
nadolol;nadolol;2922.19;40.260 Ann. L/2 (No. 96);HSC/17;1996;34;42200-33-9;
nadorameran;nadoraméran;3002.41;NC2803Bc Ann. T/4;HSC/67;2021;113;1613055-09-6;HSC/57 (3002.20)
Nadravaleucel;Nadravaleucel;3002.51;NC3086Bc Ann. O/8;HSC/71;2023;127;no mention;
nadroparin calcium;nadroparine calcique;3001.90;NC1553B1b Ann. O/5;HSC/45;2010;64;no mention ;
nafamostat;nafamostat;2925.29;NC2004B1b Ann. O/6;HSC/53;2014;53;81525-10-2;HSC/11 (2925.20)
nafarelin;nafaréline;2937.19;NC2004B1b Ann. O/6;HSC/53;2014;50;76932-56-4;HSC/11 (2937.99)
nafetolol;nafétolol;2922.19;40.260 Ann. L/2 (No. 97);HSC/17;1996;39;42050-23-7;
nafimestrocel ;nafimestrocel;3002.51;NC2930Bc Ann. P/27;HSC/69;2022;125;no mention;
nafithromycin;nafithromycine;2941.90;NC2373B1b Ann. O/6;HSC/59;2017;114;1691240-78-4;
naflocort;naflocort;2937.22;38.100 Ann. Q (No. 564);HSC/11;1993;50;59497-39-1;
naftalofos;naftalofos;2929.90;"38.760 Ann. D, par. 29";HSC/13;1994;16;1491-41-4;
naftazone;naftazone;2928.00;38.100 Ann. Q (No. 566);HSC/11;1993;16;15687-37-3;
nagrestipen;nagrestipen;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;76;166089-33-4;HSC/21 (3002.10)
nalbuphine;nalbuphine;2939.19;NC2004B1b Ann. O/6;HSC/53;2014;21;20594-83-6;HSC/11 (2939.10)
naldemedine;naldémédine;2939.19;NC1760B1b Ann. N/8;HSC/49;2012;105;916072-89-4;
nalfurafine;nalfurafine;2939.19;NC0845B2 Ann. M/1 (II);HSC/33;2004;87;152657-84-6;
nalmefene;nalméfène;2939.19;NC2004B1b Ann. O/6;HSC/53;2014;49;55096-26-9;HSC/11 (2939.10)
nalmexone;nalmexone;2939.19;NC2004B1b Ann. O/6;HSC/53;2014;19;16676-26-9;HSC/11 (2939.10)
nalorphine;nalorphine;2939.19;NC2004B1b Ann. O/6;HSC/53;2014;1;62-67-9;HSC/11 (2939.10)
nalotimagene carmaleucel;nalotimagène carmaleucel;3002.51;NC2803Bc Ann. T/4;HSC/67;2021;118;no mention;HSC/63 (3002.90)
naloxegol;naloxégol;2939.19;NC1760B1b Ann. N/8;HSC/49;2012;105;854601-70-0;
naloxone;naloxone;2939.19;NC2004B1b Ann. O/6;HSC/53;2014;13;465-65-6;HSC/11 (2939.10)
naltalimide;naltalimide;2934.99;NC1874B1b Ann. O/1;HSC/51;2013;106;160359-68-2;
naluzotan;naluzotan;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;101;740873-06-7;HSC/46 (2935.00)
namilumab;namilumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;104;1206681-39-1;HSC/49 (3002.10)
naminidil;naminidil;2926.90;NC0730B2 Ann. M/7;HSC/31;2003;87;220641-11-2;
namitecan;namitécan;2939.79;NC2116B1b Ann. S/1;HSC/55;2015;100;372105-27-6;HSC/45 (2939.99)
namodenoson;namodénoson;2934.99;NC2501B1b Ann. M/6;HSC/61;2018;117;163042-96-4;
namoxyrate;namoxyrate;2922.19;"38.760 Ann. D, par. 29";HSC/13;1994;15;1234-71-5;
nanatinostat;nanatinostat;2933.59;NC2803Bc Ann. T/2;HSC/67;2021;120;1256448-47-1;
nangibotide;nangibotide;2930.90;NC2501B1b Ann. M/6;HSC/61;2018;117;2014384-91-7;
nanrilkefusp alfa;nanrilkéfusp alfa;3002.13;NC3086Bc Ann. O/7;HSC/71;2023;126;1416390-27-6;
nanterinone;nantérinone;2933.79;38.100 Ann. Q (No. 573);HSC/11;1993;60;102791-47-9;
nanvuranlat;nanvuranlat;2934.99;NC2930Bc Ann. P/25;HSC/69;2022;124;1037592-40-7;
napabucasin;napabucasine;2932.99;NC2116B1b Ann. R/5;HSC/55;2015;111;83280-65-3;
napitane;napitane;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;73;148152-63-0;HSC/18 (2934.90)
naporafenib;naporafénib;2934.99 ;NC2803Bc Ann. T/7;HSC/67;2021;123;1800398-38-2;
naproxcinod;naproxcinod;2920.90;NC1178B1c Ann. O/5;HSC/39;2007;95;163133-43-5;
napsagatran;napsagatran;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;72;154397-77-0;HSC/18 (2935.00)
naptumomab estafenatox;naptumomab estafénatox;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;96;676258-98-3;HSC/41 (3002.10)
naquotinib ;naquotinib;2933.59;NC2373B1b Ann. O/7;HSC/59;2017;115;1448232-80-1;
naratuximab;naratuximab;3002.13;NC2373B1b Ann. O/6;HSC/59;2017;114;1622327-39-2;
naratuximab emtansine;naratuximab emtansine;3002.13;NC2373B1b Ann. O/6;HSC/59;2017;114;1607824-64-5;
narazaciclib;narazaciclib;2933.79;NC3086Bc Ann. O/7;HSC/71;2023;126;1357470-29-1;
narlaprevir;narlaprévir;2933.99;NC1760B1b Ann. N/4;HSC/49;2012;102;865466-24-6;
Narlumosbart;Narlumosbart;3002.13;NC3086Bc Ann. O/8;HSC/71;2023;127;2646587-68-8;
narnatumab;narnatumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;105;1188275-92-4;HSC/49 (3002.10)
naronapride;naronapride;2933.39;NC1760B1b Ann. N/7;HSC/49;2012;104;860174-12-5;
narsoplimab;narsoplimab;3002.13;NC2803Bc Ann. T/3;HSC/67;2021;121;2108782-45-0;
nasaruplase beta;nasaruplase beta;3507.90;NC0590B2 Ann. L/15;HSC/29;2002;85;136653-69-5;
Nasaruplase gamma;Nasaruplase gamma;3507.90;NC3086Bc Ann. O/8;HSC/71;2023;127;2647419-93-8;
nastorazepide;nastorazépide;2933.99;NC2237B1b Ann. S/9;HSC/57;2016;113;209219-38-5;
natalizumab;natalizumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;79;189261-10-7;HSC/23 (3002.10)
nateglinide;natéglinide;2924.29;42.100 Ann. O (VI);HSC/21;1998;77;105816-04-4;
nateplase;natéplase;3507.90;"40.600 Ann. D, par. 6";HSC/18;1996;73;159445-63-3;
navafenterol;navafentérol;2934.99;NC2803Bc Ann. T/3;HSC/67;2021;121;1435519-06-4;
navamepent;navamépent;2918.19;NC2373B1b Ann. O/6;HSC/59;2017;114;1251537-11-7;
navarixin;navarixine;2932.19;NC1760B1b Ann. N/8;HSC/49;2012;105;473727-83-2;
naveglitazar;navéglitazar;2918.99;NC2373B1b Ann. O/12;HSC/59;2017;92;476436-68-7;HSC/37 (2918.90)
navepegritide;navépégritide;2937.19;NC3086Bc Ann. O/7;HSC/71;2023;126;2413551-27-4;
navicixizumab;navicixizumab;3002.13;NC2373B1b Ann. O/6;HSC/59;2017;114;1638338-43-8;
navitoclax;navitoclax;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;103;923564-51-6;HSC/47 (2935.00)
navivumab;navivumab;3002.13;NC2237B1b Ann. T/11;HSC/57;2016;113;1443004-16-7;HSC/57 (3002.10) (S/9)
navocaftor;navocaftor;2934.99;NC2803Bc Ann. T/3;HSC/67;2021;121;2159103-66-7;
navoximod ;navoximod;2933.99;NC2373B1b Ann. O/7;HSC/59;2017;115;1402837-78-8;
navtemadlin;navtémadline;2933.79;NC2930Bc Ann. P/25;HSC/69;2022;124;1352066-68-2;
navuridine;navuridine;2934.99;NC0590B2 Ann. L/15;HSC/29;2002;84;84472-85-5;
naxifylline;naxifylline;2939.59;NC0730B2 Ann. M/6;HSC/31;2003;86;166374-49-8;
naxitamab;naxitamab;3002.13;NC2803Bc Ann. T/2;HSC/67;2021;120;1879925-92-4;
nazartinib;nazartinib;2933.39;NC2373B1b Ann. O/6;HSC/59;2017;114;1508250-71-2;
